message,label
Pelayanan kalian jelek dan lambat. Hasil kerja kalian jelek banget. (PT Laksmiwati),1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget. (PT Rahayu (Persero) Tbk),1
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali. (PD Kuswandari),1
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil? (PD Zulkarnain (Persero) Tbk),0
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini. (PT Wacana Mangunsong (Persero) Tbk),1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru. (UD Prakasa),0
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain.,0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya ingin mengetahui detail layanan.,0
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan. (UD Thamrin),0
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget. (UD Uyainah Puspasari (Persero) Tbk),1
"Halo admin, saya ingin bertanya mengenai layanan event. Apakah tersedia paket untuk event kecil?",0
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan. (UD Maheswara Firgantoro Tbk),0
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru.,0
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan. (Perum Susanti Padmasari Tbk),0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja.,1
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru.,0
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru. (UD Mustofa Putra (Persero) Tbk),0
Tim kalian sangat profesional dan responsif. Saya ingin mengetahui detail layanan. (Perum Suartini Sitorus Tbk),0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan. (PD Mulyani (Persero) Tbk),0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja. (Perum Purwanti Wijaya),1
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru.",0
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan. (PD Maryadi (Persero) Tbk),0
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan. (PD Yuliarti Hidayat),0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Saya ingin menjadwalkan meeting dengan tim production. Saya tertarik dengan portofolio perusahaan.,0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain.,0
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini.,1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Goblok banget cara kerja kalian. Buruk sekali pelayanannya. (PD Maulana Widiastuti),1
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (Perum Pradana),1
Kalian bikin acara kacau total. Buruk sekali pelayanannya. (Perum Hariyah),1
"Dasar goblok, balas chat lama. Kalian tidak becus kerja.",1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Kalian tidak becus kerja. (Perum Prasasta Mandasari Tbk),1
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan. (Perum Mansur (Persero) Tbk),0
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain. (PT Nasyidah Habibi Tbk),0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Admin tolol dan tidak membantu. Buruk sekali pelayanannya. (CV Budiman Tbk),1
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil?,0
Boleh minta penawaran harga untuk produksi booth? Apakah tersedia paket untuk event kecil? (UD Saputra Hutagalung Tbk),0
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya. (CV Hutasoit Prasetyo)",1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget. (PD Nababan),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali.,1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (Perum Zulaika Tbk)",1
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil? (CV Hastuti Maryadi),0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja. (CV Najmudin Astuti),1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru. (PT Ardianto Uyainah),0
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (PT Zulaika (Persero) Tbk),0
Apakah tersedia layanan instalasi outdoor? Tolong kirimkan katalog production terbaru.,0
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru. (CV Ramadan Tbk),0
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan. (PD Nuraini),0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget. (Perum Sudiati Suryono),1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget.,1
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain. (PT Andriani),0
Layanan paling buruk yang pernah saya lihat. Kalian tidak becus kerja.,1
Respon admin buruk sekali. Kalian tidak becus kerja.,1
Kalian bikin acara kacau total. Buruk sekali pelayanannya.,1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan. (PT Utama Tbk),0
Apakah bisa produksi signage dalam jumlah banyak? Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru. (PD Handayani Nasyidah (Persero) Tbk),0
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil?,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru.,0
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya.,1
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya.,1
Tim kalian tidak profesional sama sekali. Kalian tidak becus kerja.,1
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan. (PT Maryati Nasyiah),0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil? (PT Andriani),0
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain. (Perum Nashiruddin Mandala Tbk),0
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan. (PD Waskita),0
Admin kalian bodoh banget. Saya kecewa berat dengan layanan ini. (UD Santoso Sitompul),1
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil? (UD Simbolon Damanik),0
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil? (UD Hidayanto Lazuardi (Persero) Tbk),0
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan.,0
Apakah tersedia layanan instalasi outdoor? Tolong kirimkan katalog production terbaru. (PD Haryanto Tbk),0
Admin kalian bodoh banget. Admin tidak berguna sama sekali. (UD Suryono Wastuti Tbk),1
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan.,0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget. (PD Sirait),1
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali.,1
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain. (UD Pudjiastuti Hidayanto Tbk),0
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru. (UD Purnawati),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Apakah tersedia paket untuk event kecil? (PT Wijaya Tamba),0
Mohon informasi paket production yang tersedia. Saya ingin mengetahui detail layanan.,0
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan. (Perum Mandala Pudjiastuti),0
Respon admin buruk sekali. Kalian tidak becus kerja. (PT Kurniawan Tbk),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
Respon admin buruk sekali. Kalian tidak becus kerja.,1
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini.,1
Admin kalian bodoh banget. Buruk sekali pelayanannya. (PT Zulaika Farida),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
"Bangsat, masa revisi lama banget. Buruk sekali pelayanannya. (PD Prastuti Safitri)",1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan. (Perum Anggriawan Tbk),0
Kalian bikin acara kacau total. Kalian tidak becus kerja.,1
Boleh minta penawaran harga untuk produksi booth? Apakah tersedia paket untuk event kecil? (PD Anggriawan Hastuti),0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain. (PT Nasyiah),0
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain.,0
Parah banget hasil produksinya. Hasil kerja kalian jelek banget.,1
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali. (Perum Pratama Hastuti (Persero) Tbk),1
Kalian bikin acara kacau total. Kalian tidak becus kerja.,1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru.,0
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Saya ingin mengetahui detail layanan. (CV Utama (Persero) Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Mohon bantuan untuk konsultasi desain.,0
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (PT Thamrin Suartini),1
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja.,1
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru.,0
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali.,1
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini. (Perum Mandasari (Persero) Tbk),1
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Mohon bantuan untuk konsultasi desain.",0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain.,0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget. (Perum Pradana Tbk),1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru. (PT Fujiati)",0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain. (PT Hasanah Maryati Tbk),0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget. (Perum Najmudin Pratiwi),1
"Halo admin, saya ingin bertanya mengenai layanan event. Apakah tersedia paket untuk event kecil?",0
"Dasar goblok, balas chat lama. Saya kecewa berat dengan layanan ini. (CV Gunarto Tbk)",1
Mohon informasi paket production yang tersedia. Saya tertarik dengan portofolio perusahaan. (Perum Habibi (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini. (UD Situmorang),1
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru.,0
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain. (Perum Puspasari Latupono Tbk),0
Goblok banget cara kerja kalian. Buruk sekali pelayanannya.,1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain. (PT Jailani Nababan (Persero) Tbk),0
Respon admin buruk sekali. Buruk sekali pelayanannya.,1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain. (Perum Wijayanti (Persero) Tbk),0
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya. (CV Rahimah),1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja.,1
Saya ingin menjadwalkan meeting dengan tim production. Tolong kirimkan katalog production terbaru. (UD Rajata),0
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain.,0
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan.,0
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget. (PT Laksmiwati),1
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja.,1
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Apakah tersedia paket untuk event kecil? (CV Tamba Tbk)",0
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali. (PD Widodo Widodo (Persero) Tbk),1
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil?,0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil? (PD Farida),0
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil?,0
Pelayanan kalian jelek dan lambat. Hasil kerja kalian jelek banget.,1
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja. (CV Zulkarnain Tbk),1
Sistem kalian bikin emosi. Saya kecewa berat dengan layanan ini. (CV Saragih Rahmawati (Persero) Tbk),1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (CV Purwanti Nashiruddin),1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget. (Perum Nashiruddin Firgantoro),1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget.,1
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya. (PT Rahmawati Aryani),1
Apakah bisa produksi signage dalam jumlah banyak? Tolong kirimkan katalog production terbaru. (CV Sihombing (Persero) Tbk),0
Admin tolol dan tidak membantu. Buruk sekali pelayanannya.,1
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan. (UD Prasasta),0
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali. (UD Yulianti (Persero) Tbk)",1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget. (Perum Sitorus (Persero) Tbk),1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget. (Perum Kuswoyo),1
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru.,0
Sistem kalian bikin emosi. Buruk sekali pelayanannya. (PD Dongoran Widiastuti (Persero) Tbk),1
